%
% Note: original labels
%{ Rock, Mine}
% changed to -1,1
% for comp135 assignment
%
% NAME: Sonar, Mines vs. Rocks
% 
% SUMMARY: This is the data set used by Gorman and Sejnowski in their study
% of the classification of sonar signals using a neural network [1].  The
% task is to train a network to discriminate between sonar signals bounced
% off a metal cylinder and those bounced off a roughly cylindrical rock.
% 
% SOURCE: The data set was contributed to the benchmark collection by Terry
% Sejnowski, now at the Salk Institute and the University of California at
% San Deigo.  The data set was developed in collaboration with R. Paul
% Gorman of Allied-Signal Aerospace Technology Center.
% 
% MAINTAINER: Scott E. Fahlman
% 
% PROBLEM DESCRIPTION:
% 
% The file "sonar.mines" contains 111 patterns obtained by bouncing sonar
% signals off a metal cylinder at various angles and under various
% conditions.  The file "sonar.rocks" contains 97 patterns obtained from
% rocks under similar conditions.  The transmitted sonar signal is a
% frequency-modulated chirp, rising in frequency.  The data set contains
% signals obtained from a variety of different aspect angles, spanning 90
% degrees for the cylinder and 180 degrees for the rock.
% 
% Each pattern is a set of 60 numbers in the range 0.0 to 1.0.  Each number
% represents the energy within a particular frequency band, integrated over
% a certain period of time.  The integration aperture for higher frequencies
% occur later in time, since these frequencies are transmitted later during
% the chirp.
% 
% The label associated with each record contains the letter "R" if the object
% is a rock and "M" if it is a mine (metal cylinder).  The numbers in the
% labels are in increasing order of aspect angle, but they do not encode the
% angle directly.
% 
% METHODOLOGY: 
% 
% This data set can be used in a number of different ways to test learning
% speed, quality of ultimate learning, ability to generalize, or combinations
% of these factors.
% 
% In [1], Gorman and Sejnowski report two series of experiments: an
% "aspect-angle independent" series, in which the whole data set is used
% without controlling for aspect angle, and an "aspect-angle dependent"
% series in which the training and testing sets were carefully controlled to
% ensure that each set contained cases from each aspect angle in
% appropriate proportions.
% 
% For the aspect-angle independent experiments the combined set of 208 cases
% is divided randomly into 13 disjoint sets with 16 cases in each.  For each
% experiment, 12 of these sets are used as training data, while the 13th is
% reserved for testing.  The experiment is repeated 13 times so that every
% case appears once as part of a test set.  The reported performance is an
% average over the entire set of 13 different test sets, each run 10 times.
% 
% It was observed that this random division of the sample set led to rather
% uneven performance.  A few of the splits gave poor results, presumably
% because the test set contains some samples from aspect angles that are
% under-represented in the corresponding training set.  This motivated Gorman
% and Sejnowski to devise a different set of experiments in which an attempt
% was made to balance the training and test sets so that each would have a
% representative number of samples from all aspect angles.  Since detailed
% aspect angle information was not present in the data base of samples, the
% 208 samples were first divided into clusters, using a 60-dimensional
% Euclidian metric; each of these clusters was then divided between the
% 104-member training set and the 104-member test set.  
% 
% The actual training and testing samples used for the "aspect angle
% dependent" experiments are marked in the data files.  The reported
% performance is an average over 10 runs with this single division of the
% data set.
% 
% A standard back-propagation network was used for all experiments.  The
% network had 60 inputs and 2 output units, one indicating a cylinder and the
% other a rock.  Experiments were run with no hidden units (direct
% connections from each input to each output) and with a single hidden layer
% with 2, 3, 6, 12, or 24 units.  Each network was trained by 300 epochs over
% the entire training set.
% 
% The weight-update formulas used in this study were slightly different from
% the standard form.  A learning rate of 2.0 and momentum of 0.0 was used.
% Errors less than 0.2 were treated as zero.  Initial weights were uniform
% random values in the range -0.3 to +0.3.
% 
% RESULTS: 
% 
% For the angle independent experiments, Gorman and Sejnowski report the
% following results for networks with different numbers of hidden units:
% 
% Hidden	% Right on	Std.	% Right on	Std.
% Units	Training set	Dev.	Test Set	Dev.
% ------	------------	----	----------	----
% 0	89.4		2.1	77.1		8.3
% 2	96.5		0.7	81.9		6.2
% 3	98.8		0.4	82.0		7.3
% 6	99.7		0.2	83.5		5.6
% 12	99.8		0.1	84.7		5.7
% 24	99.8		0.1	84.5		5.7
% 
% For the angle-dependent experiments Gorman and Sejnowski report the
% following results:
% 
% Hidden	% Right on	Std.	% Right on	Std.
% Units	Training set	Dev.	Test Set	Dev.
% ------	------------	----	----------	----
% 0	79.3		3.4	73.1		4.8
% 2	96.2		2.2	85.7		6.3
% 3	98.1		1.5	87.6		3.0
% 6	99.4		0.9	89.3		2.4
% 12	99.8		0.6	90.4		1.8
% 24     100.0		0.0	89.2		1.4
% 
% Not surprisingly, the network's performance on the test set was somewhat
% better when the aspect angles in the training and test sets were balanced.
% 
% Gorman and Sejnowski further report that a nearest neighbor classifier on
% the same data gave an 82.7% probability of correct classification.
% 
% Three trained human subjects were each tested on 100 signals, chosen at
% random from the set of 208 returns used to create this data set.  Their
% responses ranged between 88% and 97% correct.  However, they may have been
% using information from the raw sonar signal that is not preserved in the
% processed data sets presented here.
% 
% REFERENCES: 
% 
% 1. Gorman, R. P., and Sejnowski, T. J. (1988).  "Analysis of Hidden Units
% in a Layered Network Trained to Classify Sonar Targets" in Neural Networks,
% Vol. 1, pp. 75-89.
%
%
%
%
% Relabeled values in attribute 'Class'
%    From: R                       To: Rock                
%    From: M                       To: Mine                
%
@relation sonar
@attribute 'attribute_1' real
@attribute 'attribute_2' real
@attribute 'attribute_3' real
@attribute 'attribute_4' real
@attribute 'attribute_5' real
@attribute 'attribute_6' real
@attribute 'attribute_7' real
@attribute 'attribute_8' real
@attribute 'attribute_9' real
@attribute 'attribute_10' real
@attribute 'attribute_11' real
@attribute 'attribute_12' real
@attribute 'attribute_13' real
@attribute 'attribute_14' real
@attribute 'attribute_15' real
@attribute 'attribute_16' real
@attribute 'attribute_17' real
@attribute 'attribute_18' real
@attribute 'attribute_19' real
@attribute 'attribute_20' real
@attribute 'attribute_21' real
@attribute 'attribute_22' real
@attribute 'attribute_23' real
@attribute 'attribute_24' real
@attribute 'attribute_25' real
@attribute 'attribute_26' real
@attribute 'attribute_27' real
@attribute 'attribute_28' real
@attribute 'attribute_29' real
@attribute 'attribute_30' real
@attribute 'attribute_31' real
@attribute 'attribute_32' real
@attribute 'attribute_33' real
@attribute 'attribute_34' real
@attribute 'attribute_35' real
@attribute 'attribute_36' real
@attribute 'attribute_37' real
@attribute 'attribute_38' real
@attribute 'attribute_39' real
@attribute 'attribute_40' real
@attribute 'attribute_41' real
@attribute 'attribute_42' real
@attribute 'attribute_43' real
@attribute 'attribute_44' real
@attribute 'attribute_45' real
@attribute 'attribute_46' real
@attribute 'attribute_47' real
@attribute 'attribute_48' real
@attribute 'attribute_49' real
@attribute 'attribute_50' real
@attribute 'attribute_51' real
@attribute 'attribute_52' real
@attribute 'attribute_53' real
@attribute 'attribute_54' real
@attribute 'attribute_55' real
@attribute 'attribute_56' real
@attribute 'attribute_57' real
@attribute 'attribute_58' real
@attribute 'attribute_59' real
@attribute 'attribute_60' real
@attribute 'Class' { -1, 1}
@data
0.0394, 0.042, 0.0446, 0.0551, 0.0597, 0.1416, 0.0956, 0.0802, 0.1618, 0.2558, 0.3078, 0.3404, 0.34, 0.3951, 0.3352, 0.2252, 0.2086, 0.2248, 0.3382, 0.4578, 0.6474, 0.6708, 0.7007, 0.7619, 0.7745, 0.6767, 0.7373, 0.7834, 0.9619, 1.0, 0.8086, 0.5558, 0.5409, 0.4988, 0.3108, 0.2897, 0.2244, 0.096, 0.2287, 0.3228, 0.3454, 0.3882, 0.324, 0.0926, 0.1173, 0.0566, 0.0766, 0.0969, 0.0588, 0.005, 0.0118, 0.0146, 0.004, 0.0114, 0.0032, 0.0062, 0.0101, 0.0068, 0.0053, 1.0,1
0.0095, 0.0308, 0.0539, 0.0411, 0.0613, 0.1039, 0.1016, 0.1394, 0.2592, 0.3745, 0.4229, 0.4499, 0.5404, 0.4303, 0.3333, 0.3496, 0.3426, 0.2851, 0.4062, 0.6833, 0.765, 0.667, 0.5703, 0.5995, 0.6484, 0.8614, 0.9819, 0.938, 0.8435, 0.6074, 0.5403, 0.689, 0.5977, 0.3244, 0.0516, 0.3157, 0.359, 0.3881, 0.5716, 0.4314, 0.3051, 0.4393, 0.4302, 0.4831, 0.5084, 0.1952, 0.1539, 0.2037, 0.1054, 0.0251, 0.0357, 0.0181, 0.0019, 0.0102, 0.0133, 0.004, 0.0042, 0.003, 0.0031, 1.0,1
0.0139, 0.0222, 0.0089, 0.0108, 0.0215, 0.0136, 0.0659, 0.0954, 0.0786, 0.1015, 0.1261, 0.0828, 0.0493, 0.0848, 0.1514, 0.1396, 0.1066, 0.1923, 0.2991, 0.3247, 0.3797, 0.5658, 0.7483, 0.8757, 0.9048, 0.7511, 0.6858, 0.7043, 0.5864, 0.3773, 0.2206, 0.2628, 0.2672, 0.2907, 0.1982, 0.2288, 0.3186, 0.2871, 0.2921, 0.2806, 0.2682, 0.2112, 0.1513, 0.1789, 0.185, 0.1717, 0.0898, 0.0656, 0.0445, 0.011, 0.0024, 0.0062, 0.0072, 0.0113, 0.0012, 0.0022, 0.0025, 0.0059, 0.0039, 1.0,-1
0.0109, 0.0093, 0.0121, 0.0378, 0.0679, 0.0863, 0.1004, 0.0664, 0.0941, 0.1036, 0.0972, 0.0501, 0.1546, 0.3404, 0.4804, 0.657, 0.7738, 0.7827, 0.8152, 0.8129, 0.8297, 0.8535, 0.887, 0.8894, 0.898, 0.9667, 1.0, 0.9134, 0.6762, 0.4659, 0.2895, 0.2959, 0.1746, 0.2112, 0.2569, 0.2276, 0.2149, 0.1601, 0.0371, 0.0117, 0.0488, 0.0288, 0.0597, 0.0431, 0.0369, 0.0025, 0.0327, 0.0257, 0.0182, 0.0108, 0.0124, 0.0077, 0.0023, 0.0117, 0.0053, 0.0077, 0.0076, 0.0056, 0.0055, 1.0,-1
0.0239, 0.0189, 0.0466, 0.044, 0.0657, 0.0742, 0.138, 0.1099, 0.1384, 0.1376, 0.0938, 0.0259, 0.1499, 0.2851, 0.5743, 0.8278, 0.8669, 0.8131, 0.9045, 0.9046, 1.0, 0.9976, 0.9872, 0.9761, 0.9009, 0.9724, 0.9675, 0.7633, 0.4434, 0.3822, 0.4727, 0.4007, 0.3381, 0.3172, 0.2222, 0.0733, 0.2692, 0.1888, 0.0712, 0.1062, 0.0694, 0.03, 0.0893, 0.1459, 0.1348, 0.0391, 0.0546, 0.0469, 0.0201, 0.0095, 0.0155, 0.0091, 0.0151, 0.008, 0.0018, 0.0078, 0.0045, 0.0026, 0.0036, 1.0,-1
0.0065, 0.0122, 0.0068, 0.0108, 0.0217, 0.0284, 0.0527, 0.0575, 0.1054, 0.1109, 0.0937, 0.0827, 0.092, 0.0911, 0.1487, 0.1666, 0.1268, 0.1374, 0.1095, 0.1286, 0.2146, 0.2889, 0.4238, 0.6168, 0.8167, 0.9622, 0.828, 0.5816, 0.4667, 0.3539, 0.2727, 0.141, 0.1863, 0.2176, 0.236, 0.1725, 0.0589, 0.0621, 0.1847, 0.2452, 0.2984, 0.3041, 0.2275, 0.148, 0.1102, 0.1178, 0.0608, 0.0333, 0.0276, 0.01, 0.0023, 0.0069, 0.0025, 0.0027, 0.0052, 0.0036, 0.0026, 0.0036, 0.0006, 1.0,-1
0.0269, 0.0383, 0.0505, 0.0707, 0.1313, 0.2103, 0.2263, 0.2524, 0.3595, 0.5915, 0.6675, 0.5679, 0.5175, 0.3334, 0.2002, 0.2856, 0.2937, 0.3424, 0.5949, 0.7526, 0.8959, 0.8147, 0.7109, 0.7378, 0.7201, 0.8254, 0.8917, 0.982, 0.8179, 0.4848, 0.3203, 0.2775, 0.2382, 0.2911, 0.1675, 0.3156, 0.1869, 0.3391, 0.5993, 0.4124, 0.1181, 0.3651, 0.4655, 0.4777, 0.3517, 0.092, 0.1227, 0.1785, 0.1085, 0.03, 0.0346, 0.0167, 0.0199, 0.0145, 0.0081, 0.0045, 0.0043, 0.0027, 0.0055, 1.0,1
0.0036, 0.0078, 0.0092, 0.0387, 0.053, 0.1197, 0.1243, 0.1026, 0.1239, 0.0888, 0.0937, 0.1245, 0.1599, 0.1542, 0.1846, 0.1732, 0.1477, 0.1748, 0.1455, 0.1579, 0.2257, 0.1975, 0.3368, 0.5828, 0.8505, 1.0, 0.8457, 0.6624, 0.5564, 0.3925, 0.3233, 0.2054, 0.192, 0.2227, 0.3147, 0.2268, 0.0795, 0.0748, 0.1166, 0.1969, 0.2619, 0.2507, 0.1983, 0.0948, 0.0931, 0.0965, 0.0381, 0.0435, 0.0336, 0.0055, 0.0079, 0.0119, 0.0055, 0.0035, 0.0036, 0.0004, 0.0018, 0.0049, 0.0024, 1.0,-1
0.0231, 0.0351, 0.003, 0.0304, 0.0339, 0.086, 0.1738, 0.1351, 0.1063, 0.0347, 0.0575, 0.1382, 0.2274, 0.4038, 0.5223, 0.6847, 0.7521, 0.776, 0.7708, 0.8627, 1.0, 0.8873, 0.8057, 0.876, 0.9066, 0.943, 0.8846, 0.65, 0.297, 0.2423, 0.2992, 0.2285, 0.2277, 0.1529, 0.1037, 0.0352, 0.1073, 0.1373, 0.1331, 0.1454, 0.1115, 0.044, 0.0762, 0.1381, 0.0831, 0.0654, 0.0844, 0.0595, 0.0497, 0.0313, 0.0154, 0.0106, 0.0097, 0.0022, 0.0052, 0.0072, 0.0056, 0.0038, 0.0043, 1.0,-1
0.0336, 0.0294, 0.0476, 0.0539, 0.0794, 0.0804, 0.1136, 0.1228, 0.1235, 0.0842, 0.0357, 0.0689, 0.1705, 0.3257, 0.4602, 0.6225, 0.7327, 0.7843, 0.7988, 0.8261, 1.0, 0.9814, 0.962, 0.9601, 0.9118, 0.9086, 0.7931, 0.5877, 0.3474, 0.4235, 0.4633, 0.341, 0.2849, 0.2847, 0.1742, 0.0549, 0.1192, 0.1154, 0.0855, 0.1811, 0.1264, 0.0799, 0.0378, 0.1268, 0.1125, 0.0505, 0.0949, 0.0677, 0.0259, 0.017, 0.0033, 0.015, 0.0111, 0.0032, 0.0035, 0.0169, 0.0137, 0.0015, 0.0069, 1.0,-1
