P -----------------------------------------
accuracies, standard deviation
0.581333333333 , 0.0124871111111
0.626666666667 , 0.00213333333333
0.530666666667 , 0.0206151111111
0.561333333333 , 0.0156604444444
0.598666666667 , 0.0158737777778
0.52 , 0.0138311111111
AP -----------------------------------------
accuracies, standard deviation
0.642666666667 , 0.00205511111111
0.653333333333 , 0.00145777777778
0.661333333333 , 0.002496
0.662666666667 , 0.00209955555556
0.662666666667 , 0.00263288888889
0.664 , 0.00248177777778
PwM ----------------------------------------
accuracies, standard deviation
0.629333333333 , 0.007424
0.562666666667 , 0.00888177777778
0.504 , 0.0131128888889
0.590666666667 , 0.0102062222222
0.566666666667 , 0.0153688888889
0.552 , 0.0136248888889
